author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Самолет;developer;https://balashikha.cian.ru/sale/flat/308912682/;Балашиха;sale;flat;10;12;2;57.41;8918184;;;к2;Салтыковская;Квартал Авиаторов ЖК
Лидер жилья -   продажа недвижимости;real_estate_agent;https://balashikha.cian.ru/sale/flat/298830123/;Балашиха;sale;flat;1;9;1;35.0;5100000;;Московский бульвар;11;Салтыковская;
ID 123246632;homeowner;https://balashikha.cian.ru/sale/flat/308512330/;Балашиха;sale;flat;20;25;1;43.0;6500000;;;28;Щёлковская;Гагаринский
Самолет;developer;https://balashikha.cian.ru/sale/flat/308912664/;Балашиха;sale;flat;17;24;1;43.71;6811898;;;;Салтыковская;Квартал Авиаторов ЖК
БРАЙТХОУМ;real_estate_agent;https://balashikha.cian.ru/sale/flat/305604951/;Балашиха;sale;flat;12;12;1;30.04;4650000;; Яганова;8;Щёлковская;Пехра
ID 53459602;homeowner;https://balashikha.cian.ru/sale/flat/308900995/;Балашиха;sale;flat;11;17;1;39.0;8500000;; Смельчак;17;Кучино;Северное Кучино
CENTURY 21 Перспектива;real_estate_agent;https://balashikha.cian.ru/sale/flat/308453005/;Балашиха;sale;flat;6;19;2;60.0;9500000;; Дмитриева;4;Первомайская;Алексеевская роща
ОГРК;real_estate_agent;https://balashikha.cian.ru/sale/flat/308884962/;Балашиха;sale;flat;16;22;1;36.5;5200000;; Бояринова;23;Ольгино;Новоград Павлино
Самолет;developer;https://balashikha.cian.ru/sale/flat/308912718/;Балашиха;sale;flat;12;17;1;36.04;5939500;;;к7;Салтыковская;Квартал Авиаторов ЖК
CENTURY 21 Перспектива;real_estate_agent;https://balashikha.cian.ru/sale/flat/308786286/;Балашиха;sale;flat;4;22;1;35.6;6950000;;шоссе Косинское;7;Ольгино;Новоград Павлино
Недвижимость на Советской;real_estate_agent;https://balashikha.cian.ru/sale/flat/276917662/;Балашиха;sale;flat;1;5;1;30.0;4300000;; Белякова;12;Салтыковская;
Самолет;developer;https://balashikha.cian.ru/sale/flat/308912742/;Балашиха;sale;flat;12;17;1;34.98;6058186;;;к3;Салтыковская;Квартал Авиаторов ЖК
ID 15298;realtor;https://balashikha.cian.ru/sale/flat/308511626/;Балашиха;sale;flat;8;10;2;39.2;7000000;; Карбышева;3;Кучино;
Елена Богатырь;realtor;https://balashikha.cian.ru/sale/flat/306153850/;Балашиха;sale;flat;5;12;1;43.0;5300000;; Луговая;2к1;Железнодорожная;
Самолет;developer;https://balashikha.cian.ru/sale/flat/308912712/;Балашиха;sale;flat;12;17;2;53.11;8851100;;;к7;Салтыковская;Квартал Авиаторов ЖК
Юнион;real_estate_agent;https://balashikha.cian.ru/sale/flat/288324659/;Балашиха;sale;flat;5;18;-1;53.4;2900000;мкр. Железнодорожный; Маяковского;42;;
Самолет;developer;https://balashikha.cian.ru/sale/flat/308912691/;Балашиха;sale;flat;11;12;1;36.49;6470297;;;к2;Салтыковская;Квартал Авиаторов ЖК
Лёля Зарубина;realtor;https://balashikha.cian.ru/sale/flat/308606932/;Балашиха;sale;flat;15;26;2;60.0;10500000;;Балашихинское шоссе;12;Щёлковская;Лесной городок
Александр Родненко;realtor;https://balashikha.cian.ru/sale/flat/304352355/;Балашиха;sale;flat;2;18;1;33.9;5100000;; Калинина;18;Железнодорожная;Столичный
Риэлти-Город;real_estate_agent;https://balashikha.cian.ru/sale/flat/306052187/;Балашиха;sale;flat;2;2;2;39.8;5000000;; Автозаводская;6;Железнодорожная;
CENTURY 21 Перспектива;real_estate_agent;https://balashikha.cian.ru/sale/flat/307532721/;Балашиха;sale;flat;11;22;2;52.0;8800000;; Бояринова;13;Ольгино;Новоград Павлино
Центр дистанционных торгов;real_estate_agent;https://balashikha.cian.ru/sale/flat/308798367/;Балашиха;sale;flat;11;11;1;40.5;5310000;; Ситникова;6;Салтыковская;Новое Измайлово
ID 90853493;realtor;https://balashikha.cian.ru/sale/flat/304754311/;Балашиха;sale;flat;5;5;2;39.9;5000000;; Терешковой;15;Салтыковская;
Галина Зенина;realtor;https://balashikha.cian.ru/sale/flat/303229987/;Балашиха;sale;flat;5;9;1;20.5;4000000;; 40 лет Победы;9;Салтыковская;
ID 13032525;unknown;https://balashikha.cian.ru/sale/flat/308571930/;Балашиха;sale;flat;11;17;1;53.6;9300000;; Брагина;3;Ольгино;Леоновский парк
Игорь Зорин;realtor;https://balashikha.cian.ru/sale/flat/305375059/;Балашиха;sale;flat;3;9;2;45.0;5990000;;Комсомольская ;12;Салтыковская;
ОГРК;real_estate_agent;https://balashikha.cian.ru/sale/flat/302542032/;Балашиха;sale;flat;13;25;1;51.0;9999999;; Демин луг;2;Новогиреево;Новое Измайлово
На Петровке;real_estate_agent;https://balashikha.cian.ru/sale/flat/302866331/;Балашиха;sale;flat;7;9;1;31.8;5450000;; Керамическая;28;Ольгино;
ГОРОДА;real_estate_agent;https://balashikha.cian.ru/sale/flat/306358124/;Балашиха;sale;flat;3;9;1;32.5;5300000;;Заречная ;18;Салтыковская;
РОСН;real_estate_agent;https://balashikha.cian.ru/sale/flat/307043391/;Балашиха;sale;flat;1;5;1;31.0;4900000;; Пушкина;8;Железнодорожная;
ГОРОДА;real_estate_agent;https://balashikha.cian.ru/sale/flat/308791104/;Балашиха;sale;flat;13;13;2;43.1;8900000;; Ситникова;2;Реутов;Новогиреевский
Елена Коновалова;realtor;https://balashikha.cian.ru/sale/flat/305555334/;Балашиха;sale;flat;3;18;1;30.8;5750000;; Безымянная;14;Железнодорожная;
CENTURY 21 Перспектива;real_estate_agent;https://balashikha.cian.ru/sale/flat/308629109/;Балашиха;sale;flat;2;22;2;61.4;10150000;; Романычева;3;Ольгино;Новоград Павлино
ЕГСН Продажа;real_estate_agent;https://balashikha.cian.ru/sale/flat/307958378/;Балашиха;sale;flat;2;5;2;44.0;5100000;; Юлиуса Фучика;6к5;Кучино;
ОГРК;real_estate_agent;https://balashikha.cian.ru/sale/flat/305715602/;Балашиха;sale;flat;25;25;2;65.5;10000000;; Строителей;1;Реутов;Новое Измайлово
Самолет Плюс Москва;real_estate_agent;https://balashikha.cian.ru/sale/flat/305390226/;Балашиха;sale;flat;3;17;1;34.2;5900000;; Яганова;5;Щёлковская;Пехра
ГОРОДА;real_estate_agent;https://balashikha.cian.ru/sale/flat/308687107/;Балашиха;sale;flat;17;22;1;45.0;9800000;; Дмитриева;2;Щёлковская;Алексеевская роща
Оксана Гайдук;realtor;https://balashikha.cian.ru/sale/flat/306417581/;Балашиха;sale;flat;3;9;1;32.7;4950000;; Юбилейная;16;Железнодорожная;
ID 7070788;realtor;https://balashikha.cian.ru/sale/flat/301737579/;Балашиха;sale;flat;6;16;2;56.5;7800000;;;21;Щёлковская;
Елена Анатольевна Пирогова;realtor;https://balashikha.cian.ru/sale/flat/294915520/;Балашиха;sale;flat;5;18;1;29.3;5450000;;бульвар Спасский;5;Железнодорожная;Столичный
ОГРК;real_estate_agent;https://balashikha.cian.ru/sale/flat/307304123/;Балашиха;sale;flat;2;6;1;32.0;5600000;;Школьная ;17;Салтыковская;Квартал Европа
CENTURY 21 Перспектива;real_estate_agent;https://balashikha.cian.ru/sale/flat/307310576/;Балашиха;sale;flat;14;16;1;31.5;8500000;; Реутовская;20;Реутов;Измайловский лес
Екатерина Васильева;realtor;https://balashikha.cian.ru/sale/flat/307224373/;Балашиха;sale;flat;16;17;1;39.78;5950000;;;;Щёлковская;Новая Алексеевская роща
ID 3076126;unknown;https://balashikha.cian.ru/sale/flat/306099210/;Балашиха;sale;flat;19;24;2;84.3;14500000;; Калинина;17/10к2;Салтыковская;
ID 168147;homeowner;https://balashikha.cian.ru/sale/flat/308095694/;Балашиха;sale;flat;9;25;1;34.0;7500000;; Яганова;12;Щёлковская;Пехра
;;https://balashikha.cian.ru/sale/flat/308562581/;Балашиха;sale;flat;15;17;2;49.4;9218534;; Безымянная;16;Железнодорожная;Столичный
МИРА  - городская недвижимость;real_estate_agent;https://balashikha.cian.ru/sale/flat/307213510/;Балашиха;sale;flat;16;26;1;27.0;4300000;; Яганова;8;Щёлковская;Пехра
;;https://balashikha.cian.ru/sale/flat/308701856/;Балашиха;sale;flat;7;17;2;57.7;8742804;; Проектная;9Ас1;Щёлковская;Идеал
Ваши Соседи Торги;real_estate_agent;https://balashikha.cian.ru/sale/flat/308061962/;Балашиха;sale;flat;3;6;1;36.9;4428000;;Школьная ;25;Салтыковская;Квартал Европа
;;https://balashikha.cian.ru/sale/flat/308701899/;Балашиха;sale;flat;11;17;2;42.7;6706684;; Проектная;9Ас1;Щёлковская;Идеал
;;https://balashikha.cian.ru/sale/flat/308562407/;Балашиха;sale;flat;14;17;1;31.0;7009720;; Безымянная;16;Железнодорожная;Столичный
Самолет Плюс Москва;real_estate_agent;https://balashikha.cian.ru/sale/flat/296306512/;Балашиха;sale;flat;5;5;1;31.0;4450000;; Заводская;6;Ольгино;
;;https://balashikha.cian.ru/sale/flat/302622078/;Балашиха;sale;flat;2;25;2;60.14;11479929;;;;Щёлковская;Пехра ЖК
Валерий Чернов;realtor;https://balashikha.cian.ru/sale/flat/307498253/;Балашиха;sale;flat;5;5;1;32.0;4500000;; Пионерская;10;Железнодорожная;
;;https://balashikha.cian.ru/sale/flat/297723864/;Балашиха;sale;flat;2;25;1;34.22;5969051;;;;Щёлковская;Пехра ЖК
ОГРК;real_estate_agent;https://balashikha.cian.ru/sale/flat/306651940/;Балашиха;sale;flat;2;5;1;30.7;4500000;;Парковая ;13;Салтыковская;
;;https://balashikha.cian.ru/sale/flat/299389498/;Балашиха;sale;flat;5;17;2;55.74;8683233;;;;Щёлковская;Новая Алексеевская роща
EstateLiga;real_estate_agent;https://balashikha.cian.ru/sale/flat/298391747/;Балашиха;sale;flat;22;22;1;31.0;4500000;; Романычева;3;Ольгино;Новоград Павлино
;;https://balashikha.cian.ru/sale/flat/304193814/;Балашиха;sale;flat;7;25;1;32.68;6202337;;;;Щёлковская;Пехра ЖК
Недвижимость на Советской;real_estate_agent;https://balashikha.cian.ru/sale/flat/299502880/;Балашиха;sale;flat;13;17;1;23.2;4524000;;;к3;Кучино;Квартал Светлый ЖК
;;https://balashikha.cian.ru/sale/flat/306526439/;Балашиха;sale;flat;16;17;1;39.78;6895164;;;;Щёлковская;Новая Алексеевская роща
Ирина Дивакова;realtor;https://balashikha.cian.ru/sale/flat/305604031/;Балашиха;sale;flat;8;9;1;33.0;4550000;;Северный проезд;7;Салтыковская;
;;https://balashikha.cian.ru/sale/flat/308562508/;Балашиха;sale;flat;13;17;1;31.8;6702486;; Безымянная;16;Железнодорожная;Столичный
М-С Юбилейная;real_estate_agent;https://balashikha.cian.ru/sale/flat/299730745/;Балашиха;sale;flat;4;9;1;38.0;4595000;;;19;Ольгино;
;;https://balashikha.cian.ru/sale/flat/302622052/;Балашиха;sale;flat;5;25;2;57.56;9092972;;;;Щёлковская;Пехра ЖК
Алла Годлевская;realtor;https://balashikha.cian.ru/sale/flat/304963268/;Балашиха;sale;flat;9;9;1;32.9;4600000;; Твардовского;13;Кучино;
;;https://balashikha.cian.ru/sale/flat/307575783/;Балашиха;sale;flat;5;25;2;54.63;8630111;;;к8;Щёлковская;Пехра ЖК
;;https://balashikha.cian.ru/sale/flat/308075635/;Балашиха;sale;flat;7;25;2;58.96;11933806;;;к8;Щёлковская;Пехра ЖК
Самолет Плюс;real_estate_agent;https://balashikha.cian.ru/sale/flat/306830181/;Балашиха;sale;flat;11;25;1;32.2;4600000;; Яганова;8;Щёлковская;Пехра
;;https://balashikha.cian.ru/sale/flat/308562430/;Балашиха;sale;flat;13;17;2;37.9;7894949;; Безымянная;16;Железнодорожная;Столичный
ГОРОБМЕН;real_estate_agent;https://balashikha.cian.ru/sale/flat/302476455/;Балашиха;sale;flat;4;7;1;37.7;4600000;; Мещера;20;Кучино;Сакраменто
ID 7633548;homeowner;https://balashikha.cian.ru/sale/flat/308857309/;Балашиха;sale;flat;12;18;1;42.2;7100000;; Струве;9;Железнодорожная;Центр-2
Владис;real_estate_agent;https://balashikha.cian.ru/sale/flat/308911014/;Балашиха;sale;flat;4;16;1;43.3;5690000;; Майкла Лунна;8;Щёлковская;
